conversation_id,scenario,layer,entropy_mean,entropy_std,baseline
T1/test/9,T1,25,2.5900235,0.0,attention_entropy
T1/test/9,T1,26,2.496629,0.0,attention_entropy
T1/test/9,T1,27,2.6034017,0.0,attention_entropy
T1/test/9,T1,28,2.6321998,0.0,attention_entropy
T1/test/9,T1,29,2.4745855,0.0,attention_entropy
T1/test/9,T1,30,2.72584,0.0,attention_entropy
T1/test/9,T1,31,2.451735,0.0,attention_entropy
T1/test/10,T1,0,0.9461871,0.0,attention_entropy
T1/test/10,T1,1,1.1574587,0.0,attention_entropy
T1/test/10,T1,2,2.4024675,0.0,attention_entropy
T1/test/10,T1,3,2.505272,0.0,attention_entropy
T1/test/10,T1,4,2.5641913,0.0,attention_entropy
T1/test/10,T1,5,2.5477781,0.0,attention_entropy
T1/test/10,T1,6,2.6394155,0.0,attention_entropy
T1/test/10,T1,7,2.617309,0.0,attention_entropy
T1/test/10,T1,8,2.5058594,0.0,attention_entropy
T1/test/10,T1,9,2.471507,0.0,attention_entropy
T1/test/10,T1,10,2.3434682,0.0,attention_entropy
T1/test/10,T1,11,2.4544935,0.0,attention_entropy
T1/test/10,T1,12,2.4893377,0.0,attention_entropy
T1/test/10,T1,13,2.4357455,0.0,attention_entropy
T1/test/10,T1,14,2.5180933,0.0,attention_entropy
T1/test/10,T1,15,2.460332,0.0,attention_entropy
T1/test/10,T1,16,2.5916157,0.0,attention_entropy
T1/test/10,T1,17,2.478635,0.0,attention_entropy
T1/test/10,T1,18,2.6083431,0.0,attention_entropy
T1/test/10,T1,19,2.6594825,0.0,attention_entropy
T1/test/10,T1,20,2.3970656,0.0,attention_entropy
T1/test/10,T1,21,2.5224464,0.0,attention_entropy
T1/test/10,T1,22,2.5418248,0.0,attention_entropy
T1/test/10,T1,23,2.634399,0.0,attention_entropy
T1/test/10,T1,24,2.5766876,0.0,attention_entropy
T1/test/10,T1,25,2.6881704,0.0,attention_entropy
T1/test/10,T1,26,2.6291914,0.0,attention_entropy
T1/test/10,T1,27,2.776822,0.0,attention_entropy
T1/test/10,T1,28,2.728129,0.0,attention_entropy
T1/test/10,T1,29,2.5488355,0.0,attention_entropy
T1/test/10,T1,30,2.858143,0.0,attention_entropy
T1/test/10,T1,31,2.459989,0.0,attention_entropy
T1/test/11,T1,0,1.4270883,0.0,attention_entropy
T1/test/11,T1,1,1.5816118,0.0,attention_entropy
T1/test/11,T1,2,2.3110108,0.0,attention_entropy
T1/test/11,T1,3,2.4411058,0.0,attention_entropy
T1/test/11,T1,4,2.465693,0.0,attention_entropy
T1/test/11,T1,5,2.5022612,0.0,attention_entropy
T1/test/11,T1,6,2.5807457,0.0,attention_entropy
T1/test/11,T1,7,2.6093082,0.0,attention_entropy
T1/test/11,T1,8,2.487877,0.0,attention_entropy
T1/test/11,T1,9,2.4181516,0.0,attention_entropy
T1/test/11,T1,10,2.3597298,0.0,attention_entropy
T1/test/11,T1,11,2.463575,0.0,attention_entropy
T1/test/11,T1,12,2.463979,0.0,attention_entropy
T1/test/11,T1,13,2.434612,0.0,attention_entropy
T1/test/11,T1,14,2.499017,0.0,attention_entropy
T1/test/11,T1,15,2.4568102,0.0,attention_entropy
T1/test/11,T1,16,2.543364,0.0,attention_entropy
T1/test/11,T1,17,2.4434447,0.0,attention_entropy
T1/test/11,T1,18,2.540631,0.0,attention_entropy
T1/test/11,T1,19,2.564512,0.0,attention_entropy
T1/test/11,T1,20,2.38714,0.0,attention_entropy
T1/test/11,T1,21,2.4685466,0.0,attention_entropy
T1/test/11,T1,22,2.4537063,0.0,attention_entropy
T1/test/11,T1,23,2.532745,0.0,attention_entropy
T1/test/11,T1,24,2.4884365,0.0,attention_entropy
T1/test/11,T1,25,2.5900235,0.0,attention_entropy
T1/test/11,T1,26,2.496629,0.0,attention_entropy
T1/test/11,T1,27,2.6034017,0.0,attention_entropy
T1/test/11,T1,28,2.6321998,0.0,attention_entropy
T1/test/11,T1,29,2.4745855,0.0,attention_entropy
T1/test/11,T1,30,2.72584,0.0,attention_entropy
T1/test/11,T1,31,2.451735,0.0,attention_entropy
T1/test/12,T1,0,1.379269,0.0,attention_entropy
T1/test/12,T1,1,1.5180603,0.0,attention_entropy
T1/test/12,T1,2,2.015829,0.0,attention_entropy
T1/test/12,T1,3,2.1050847,0.0,attention_entropy
T1/test/12,T1,4,2.1479712,0.0,attention_entropy
T1/test/12,T1,5,2.1315646,0.0,attention_entropy
T1/test/12,T1,6,2.226886,0.0,attention_entropy
T1/test/12,T1,7,2.2156377,0.0,attention_entropy
T1/test/12,T1,8,2.145415,0.0,attention_entropy
T1/test/12,T1,9,2.069467,0.0,attention_entropy
T1/test/12,T1,10,1.9913119,0.0,attention_entropy
T1/test/12,T1,11,2.123119,0.0,attention_entropy
T1/test/12,T1,12,2.1537597,0.0,attention_entropy
T1/test/12,T1,13,2.108614,0.0,attention_entropy
T1/test/12,T1,14,2.1698802,0.0,attention_entropy
T1/test/12,T1,15,2.1539555,0.0,attention_entropy
T1/test/12,T1,16,2.2005506,0.0,attention_entropy
T1/test/12,T1,17,2.100545,0.0,attention_entropy
T1/test/12,T1,18,2.1946902,0.0,attention_entropy
T1/test/12,T1,19,2.2504063,0.0,attention_entropy
T1/test/12,T1,20,2.0520961,0.0,attention_entropy
T1/test/12,T1,21,2.1318762,0.0,attention_entropy
T1/test/12,T1,22,2.128984,0.0,attention_entropy
T1/test/12,T1,23,2.2042704,0.0,attention_entropy
T1/test/12,T1,24,2.1726115,0.0,attention_entropy
T1/test/12,T1,25,2.2297385,0.0,attention_entropy
T1/test/12,T1,26,2.1955428,0.0,attention_entropy
T1/test/12,T1,27,2.2297916,0.0,attention_entropy
T1/test/12,T1,28,2.2559419,0.0,attention_entropy
T1/test/12,T1,29,2.1355703,0.0,attention_entropy
T1/test/12,T1,30,2.3358817,0.0,attention_entropy
T1/test/12,T1,31,2.1391113,0.0,attention_entropy
T1/test/13,T1,0,1.0176144,0.0,attention_entropy
T1/test/13,T1,1,1.0339218,0.0,attention_entropy
T1/test/13,T1,2,2.0615683,0.0,attention_entropy
T1/test/13,T1,3,2.1572623,0.0,attention_entropy
T1/test/13,T1,4,2.1951191,0.0,attention_entropy
T1/test/13,T1,5,2.1852508,0.0,attention_entropy
T1/test/13,T1,6,2.2663827,0.0,attention_entropy
T1/test/13,T1,7,2.2618766,0.0,attention_entropy
T1/test/13,T1,8,2.1835651,0.0,attention_entropy
T1/test/13,T1,9,2.1259727,0.0,attention_entropy
T1/test/13,T1,10,2.0100222,0.0,attention_entropy
T1/test/13,T1,11,2.1675286,0.0,attention_entropy
T1/test/13,T1,12,2.155849,0.0,attention_entropy
T1/test/13,T1,13,2.1604037,0.0,attention_entropy
T1/test/13,T1,14,2.1892202,0.0,attention_entropy
T1/test/13,T1,15,2.1396942,0.0,attention_entropy
T1/test/13,T1,16,2.2389865,0.0,attention_entropy
T1/test/13,T1,17,2.1417603,0.0,attention_entropy
T1/test/13,T1,18,2.2610776,0.0,attention_entropy
T1/test/13,T1,19,2.2834163,0.0,attention_entropy
T1/test/13,T1,20,2.0792532,0.0,attention_entropy
T1/test/13,T1,21,2.2002509,0.0,attention_entropy
T1/test/13,T1,22,2.2097826,0.0,attention_entropy
T1/test/13,T1,23,2.2911575,0.0,attention_entropy
T1/test/13,T1,24,2.2238069,0.0,attention_entropy
T1/test/13,T1,25,2.3303766,0.0,attention_entropy
T1/test/13,T1,26,2.258201,0.0,attention_entropy
T1/test/13,T1,27,2.3758743,0.0,attention_entropy
T1/test/13,T1,28,2.3496761,0.0,attention_entropy
T1/test/13,T1,29,2.1947494,0.0,attention_entropy
T1/test/13,T1,30,2.4477673,0.0,attention_entropy
T1/test/13,T1,31,2.1712236,0.0,attention_entropy
T1/test/14,T1,0,1.379269,0.0,attention_entropy
T1/test/14,T1,1,1.5180603,0.0,attention_entropy
T1/test/14,T1,2,2.015829,0.0,attention_entropy
T1/test/14,T1,3,2.1050847,0.0,attention_entropy
T1/test/14,T1,4,2.1479712,0.0,attention_entropy
T1/test/14,T1,5,2.1315646,0.0,attention_entropy
T1/test/14,T1,6,2.226886,0.0,attention_entropy
T1/test/14,T1,7,2.2156377,0.0,attention_entropy
T1/test/14,T1,8,2.145415,0.0,attention_entropy
T1/test/14,T1,9,2.069467,0.0,attention_entropy
T1/test/14,T1,10,1.9913119,0.0,attention_entropy
T1/test/14,T1,11,2.123119,0.0,attention_entropy
T1/test/14,T1,12,2.1537597,0.0,attention_entropy
T1/test/14,T1,13,2.108614,0.0,attention_entropy
T1/test/14,T1,14,2.1698802,0.0,attention_entropy
T1/test/14,T1,15,2.1539555,0.0,attention_entropy
T1/test/14,T1,16,2.2005506,0.0,attention_entropy
T1/test/14,T1,17,2.100545,0.0,attention_entropy
T1/test/14,T1,18,2.1946902,0.0,attention_entropy
T1/test/14,T1,19,2.2504063,0.0,attention_entropy
T1/test/14,T1,20,2.0520961,0.0,attention_entropy
T1/test/14,T1,21,2.1318762,0.0,attention_entropy
T1/test/14,T1,22,2.128984,0.0,attention_entropy
T1/test/14,T1,23,2.2042704,0.0,attention_entropy
T1/test/14,T1,24,2.1726115,0.0,attention_entropy
T1/test/14,T1,25,2.2297385,0.0,attention_entropy
T1/test/14,T1,26,2.1955428,0.0,attention_entropy
T1/test/14,T1,27,2.2297916,0.0,attention_entropy
T1/test/14,T1,28,2.2559419,0.0,attention_entropy
T1/test/14,T1,29,2.1355703,0.0,attention_entropy
T1/test/14,T1,30,2.3358817,0.0,attention_entropy
T1/test/14,T1,31,2.1391113,0.0,attention_entropy
T1/test/15,T1,0,1.379269,0.0,attention_entropy
T1/test/15,T1,1,1.5180603,0.0,attention_entropy
T1/test/15,T1,2,2.015829,0.0,attention_entropy
T1/test/15,T1,3,2.1050847,0.0,attention_entropy
T1/test/15,T1,4,2.1479712,0.0,attention_entropy
T1/test/15,T1,5,2.1315646,0.0,attention_entropy
T1/test/15,T1,6,2.226886,0.0,attention_entropy
T1/test/15,T1,7,2.2156377,0.0,attention_entropy
T1/test/15,T1,8,2.145415,0.0,attention_entropy
T1/test/15,T1,9,2.069467,0.0,attention_entropy
T1/test/15,T1,10,1.9913119,0.0,attention_entropy
T1/test/15,T1,11,2.123119,0.0,attention_entropy
T1/test/15,T1,12,2.1537597,0.0,attention_entropy
T1/test/15,T1,13,2.108614,0.0,attention_entropy
T1/test/15,T1,14,2.1698802,0.0,attention_entropy
T1/test/15,T1,15,2.1539555,0.0,attention_entropy
T1/test/15,T1,16,2.2005506,0.0,attention_entropy
T1/test/15,T1,17,2.100545,0.0,attention_entropy
T1/test/15,T1,18,2.1946902,0.0,attention_entropy
T1/test/15,T1,19,2.2504063,0.0,attention_entropy
T1/test/15,T1,20,2.0520961,0.0,attention_entropy
T1/test/15,T1,21,2.1318762,0.0,attention_entropy
T1/test/15,T1,22,2.128984,0.0,attention_entropy
T1/test/15,T1,23,2.2042704,0.0,attention_entropy
T1/test/15,T1,24,2.1726115,0.0,attention_entropy
T1/test/15,T1,25,2.2297385,0.0,attention_entropy
T1/test/15,T1,26,2.1955428,0.0,attention_entropy
T1/test/15,T1,27,2.2297916,0.0,attention_entropy
T1/test/15,T1,28,2.2559419,0.0,attention_entropy
T1/test/15,T1,29,2.1355703,0.0,attention_entropy
T1/test/15,T1,30,2.3358817,0.0,attention_entropy
T1/test/15,T1,31,2.1391113,0.0,attention_entropy
T1/test/16,T1,0,0.9461871,0.0,attention_entropy
T1/test/16,T1,1,1.1574587,0.0,attention_entropy
T1/test/16,T1,2,2.4024675,0.0,attention_entropy
T1/test/16,T1,3,2.505272,0.0,attention_entropy
T1/test/16,T1,4,2.5641913,0.0,attention_entropy
T1/test/16,T1,5,2.5477781,0.0,attention_entropy
T1/test/16,T1,6,2.6394155,0.0,attention_entropy
T1/test/16,T1,7,2.617309,0.0,attention_entropy
T1/test/16,T1,8,2.5058594,0.0,attention_entropy
T1/test/16,T1,9,2.471507,0.0,attention_entropy
T1/test/16,T1,10,2.3434682,0.0,attention_entropy
T1/test/16,T1,11,2.4544935,0.0,attention_entropy
T1/test/16,T1,12,2.4893377,0.0,attention_entropy
T1/test/16,T1,13,2.4357455,0.0,attention_entropy
T1/test/16,T1,14,2.5180933,0.0,attention_entropy
T1/test/16,T1,15,2.460332,0.0,attention_entropy
T1/test/16,T1,16,2.5916157,0.0,attention_entropy
T1/test/16,T1,17,2.478635,0.0,attention_entropy
T1/test/16,T1,18,2.6083431,0.0,attention_entropy
T1/test/16,T1,19,2.6594825,0.0,attention_entropy
T1/test/16,T1,20,2.3970656,0.0,attention_entropy
T1/test/16,T1,21,2.5224464,0.0,attention_entropy
T1/test/16,T1,22,2.5418248,0.0,attention_entropy
T1/test/16,T1,23,2.634399,0.0,attention_entropy
T1/test/16,T1,24,2.5766876,0.0,attention_entropy
T1/test/16,T1,25,2.6881704,0.0,attention_entropy
T1/test/16,T1,26,2.6291914,0.0,attention_entropy
T1/test/16,T1,27,2.776822,0.0,attention_entropy
T1/test/16,T1,28,2.728129,0.0,attention_entropy
T1/test/16,T1,29,2.5488355,0.0,attention_entropy
T1/test/16,T1,30,2.858143,0.0,attention_entropy
T1/test/16,T1,31,2.459989,0.0,attention_entropy
T1/test/17,T1,0,1.4270883,0.0,attention_entropy
T1/test/17,T1,1,1.5816118,0.0,attention_entropy
T1/test/17,T1,2,2.3110108,0.0,attention_entropy
T1/test/17,T1,3,2.4411058,0.0,attention_entropy
T1/test/17,T1,4,2.465693,0.0,attention_entropy
T1/test/17,T1,5,2.5022612,0.0,attention_entropy
T1/test/17,T1,6,2.5807457,0.0,attention_entropy
T1/test/17,T1,7,2.6093082,0.0,attention_entropy
T1/test/17,T1,8,2.487877,0.0,attention_entropy
T1/test/17,T1,9,2.4181516,0.0,attention_entropy
T1/test/17,T1,10,2.3597298,0.0,attention_entropy
T1/test/17,T1,11,2.463575,0.0,attention_entropy
T1/test/17,T1,12,2.463979,0.0,attention_entropy
T1/test/17,T1,13,2.434612,0.0,attention_entropy
T1/test/17,T1,14,2.499017,0.0,attention_entropy
T1/test/17,T1,15,2.4568102,0.0,attention_entropy
T1/test/17,T1,16,2.543364,0.0,attention_entropy
T1/test/17,T1,17,2.4434447,0.0,attention_entropy
T1/test/17,T1,18,2.540631,0.0,attention_entropy
T1/test/17,T1,19,2.564512,0.0,attention_entropy
T1/test/17,T1,20,2.38714,0.0,attention_entropy
T1/test/17,T1,21,2.4685466,0.0,attention_entropy
T1/test/17,T1,22,2.4537063,0.0,attention_entropy
T1/test/17,T1,23,2.532745,0.0,attention_entropy
T1/test/17,T1,24,2.4884365,0.0,attention_entropy
T1/test/17,T1,25,2.5900235,0.0,attention_entropy
T1/test/17,T1,26,2.496629,0.0,attention_entropy
T1/test/17,T1,27,2.6034017,0.0,attention_entropy
T1/test/17,T1,28,2.6321998,0.0,attention_entropy
T1/test/17,T1,29,2.4745855,0.0,attention_entropy
T1/test/17,T1,30,2.72584,0.0,attention_entropy
T1/test/17,T1,31,2.451735,0.0,attention_entropy
T1/test/18,T1,0,1.1440496,0.0,attention_entropy
T1/test/18,T1,1,1.4483919,0.0,attention_entropy
T1/test/18,T1,2,2.8003104,0.0,attention_entropy
T1/test/18,T1,3,2.9132729,0.0,attention_entropy
T1/test/18,T1,4,2.943839,0.0,attention_entropy
T1/test/18,T1,5,2.9967384,0.0,attention_entropy
T1/test/18,T1,6,3.0848045,0.0,attention_entropy
T1/test/18,T1,7,3.1116257,0.0,attention_entropy
T1/test/18,T1,8,3.022479,0.0,attention_entropy
T1/test/18,T1,9,2.856041,0.0,attention_entropy
T1/test/18,T1,10,2.7948272,0.0,attention_entropy
T1/test/18,T1,11,2.9449506,0.0,attention_entropy
T1/test/18,T1,12,3.0065427,0.0,attention_entropy
T1/test/18,T1,13,2.914465,0.0,attention_entropy
T1/test/18,T1,14,2.9819887,0.0,attention_entropy
T1/test/18,T1,15,2.9114883,0.0,attention_entropy
T1/test/18,T1,16,3.0131812,0.0,attention_entropy
T1/test/18,T1,17,2.9316645,0.0,attention_entropy
T1/test/18,T1,18,3.0806575,0.0,attention_entropy
T1/test/18,T1,19,3.0864406,0.0,attention_entropy
T1/test/18,T1,20,2.8203735,0.0,attention_entropy
T1/test/18,T1,21,3.0066025,0.0,attention_entropy
T1/test/18,T1,22,3.0039763,0.0,attention_entropy
T1/test/18,T1,23,3.104443,0.0,attention_entropy
T1/test/18,T1,24,3.0333984,0.0,attention_entropy
T1/test/18,T1,25,3.1920109,0.0,attention_entropy
T1/test/18,T1,26,3.0660381,0.0,attention_entropy
T1/test/18,T1,27,3.275055,0.0,attention_entropy
T1/test/18,T1,28,3.2169714,0.0,attention_entropy
T1/test/18,T1,29,3.003544,0.0,attention_entropy
T1/test/18,T1,30,3.3969502,0.0,attention_entropy
T1/test/18,T1,31,3.1377497,0.0,attention_entropy
T1/test/19,T1,0,1.1761656,0.0,attention_entropy
T1/test/19,T1,1,1.4423288,0.0,attention_entropy
T1/test/19,T1,2,2.713501,0.0,attention_entropy
T1/test/19,T1,3,2.8242497,0.0,attention_entropy
T1/test/19,T1,4,2.869494,0.0,attention_entropy
T1/test/19,T1,5,2.8554547,0.0,attention_entropy
T1/test/19,T1,6,2.922596,0.0,attention_entropy
T1/test/19,T1,7,2.900341,0.0,attention_entropy
T1/test/19,T1,8,2.801445,0.0,attention_entropy
T1/test/19,T1,9,2.6925826,0.0,attention_entropy
T1/test/19,T1,10,2.5629735,0.0,attention_entropy
T1/test/19,T1,11,2.7031646,0.0,attention_entropy
T1/test/19,T1,12,2.7429156,0.0,attention_entropy
T1/test/19,T1,13,2.6978197,0.0,attention_entropy
T1/test/19,T1,14,2.7054796,0.0,attention_entropy
T1/test/19,T1,15,2.7094905,0.0,attention_entropy
T1/test/19,T1,16,2.8616996,0.0,attention_entropy
T1/test/19,T1,17,2.7578835,0.0,attention_entropy
T1/test/19,T1,18,2.9004846,0.0,attention_entropy
T1/test/19,T1,19,2.9815392,0.0,attention_entropy
T1/test/19,T1,20,2.7224035,0.0,attention_entropy
T1/test/19,T1,21,2.8568144,0.0,attention_entropy
T1/test/19,T1,22,2.8483531,0.0,attention_entropy
T1/test/19,T1,23,2.9661465,0.0,attention_entropy
T1/test/19,T1,24,2.874416,0.0,attention_entropy
T1/test/19,T1,25,3.0215054,0.0,attention_entropy
T1/test/19,T1,26,2.8719838,0.0,attention_entropy
T1/test/19,T1,27,3.091426,0.0,attention_entropy
T1/test/19,T1,28,3.100946,0.0,attention_entropy
T1/test/19,T1,29,2.8406706,0.0,attention_entropy
T1/test/19,T1,30,3.168179,0.0,attention_entropy
T1/test/19,T1,31,2.7196116,0.0,attention_entropy
T1/test/20,T1,0,0.9461871,0.0,attention_entropy
T1/test/20,T1,1,1.1574587,0.0,attention_entropy
T1/test/20,T1,2,2.4024675,0.0,attention_entropy
T1/test/20,T1,3,2.505272,0.0,attention_entropy
T1/test/20,T1,4,2.5641913,0.0,attention_entropy
T1/test/20,T1,5,2.5477781,0.0,attention_entropy
T1/test/20,T1,6,2.6394155,0.0,attention_entropy
T1/test/20,T1,7,2.617309,0.0,attention_entropy
T1/test/20,T1,8,2.5058594,0.0,attention_entropy
T1/test/20,T1,9,2.471507,0.0,attention_entropy
T1/test/20,T1,10,2.3434682,0.0,attention_entropy
T1/test/20,T1,11,2.4544935,0.0,attention_entropy
T1/test/20,T1,12,2.4893377,0.0,attention_entropy
T1/test/20,T1,13,2.4357455,0.0,attention_entropy
T1/test/20,T1,14,2.5180933,0.0,attention_entropy
T1/test/20,T1,15,2.460332,0.0,attention_entropy
T1/test/20,T1,16,2.5916157,0.0,attention_entropy
T1/test/20,T1,17,2.478635,0.0,attention_entropy
T1/test/20,T1,18,2.6083431,0.0,attention_entropy
T1/test/20,T1,19,2.6594825,0.0,attention_entropy
T1/test/20,T1,20,2.3970656,0.0,attention_entropy
T1/test/20,T1,21,2.5224464,0.0,attention_entropy
T1/test/20,T1,22,2.5418248,0.0,attention_entropy
T1/test/20,T1,23,2.634399,0.0,attention_entropy
T1/test/20,T1,24,2.5766876,0.0,attention_entropy
T1/test/20,T1,25,2.6881704,0.0,attention_entropy
T1/test/20,T1,26,2.6291914,0.0,attention_entropy
T1/test/20,T1,27,2.776822,0.0,attention_entropy
T1/test/20,T1,28,2.728129,0.0,attention_entropy
T1/test/20,T1,29,2.5488355,0.0,attention_entropy
T1/test/20,T1,30,2.858143,0.0,attention_entropy
T1/test/20,T1,31,2.459989,0.0,attention_entropy
T1/test/21,T1,0,1.0176144,0.0,attention_entropy
T1/test/21,T1,1,1.0339218,0.0,attention_entropy
T1/test/21,T1,2,2.0615683,0.0,attention_entropy
T1/test/21,T1,3,2.1572623,0.0,attention_entropy
T1/test/21,T1,4,2.1951191,0.0,attention_entropy
T1/test/21,T1,5,2.1852508,0.0,attention_entropy
T1/test/21,T1,6,2.2663827,0.0,attention_entropy
T1/test/21,T1,7,2.2618766,0.0,attention_entropy
T1/test/21,T1,8,2.1835651,0.0,attention_entropy
T1/test/21,T1,9,2.1259727,0.0,attention_entropy
T1/test/21,T1,10,2.0100222,0.0,attention_entropy
T1/test/21,T1,11,2.1675286,0.0,attention_entropy
T1/test/21,T1,12,2.155849,0.0,attention_entropy
T1/test/21,T1,13,2.1604037,0.0,attention_entropy
T1/test/21,T1,14,2.1892202,0.0,attention_entropy
T1/test/21,T1,15,2.1396942,0.0,attention_entropy
T1/test/21,T1,16,2.2389865,0.0,attention_entropy
T1/test/21,T1,17,2.1417603,0.0,attention_entropy
T1/test/21,T1,18,2.2610776,0.0,attention_entropy
T1/test/21,T1,19,2.2834163,0.0,attention_entropy
T1/test/21,T1,20,2.0792532,0.0,attention_entropy
T1/test/21,T1,21,2.2002509,0.0,attention_entropy
T1/test/21,T1,22,2.2097826,0.0,attention_entropy
T1/test/21,T1,23,2.2911575,0.0,attention_entropy
T1/test/21,T1,24,2.2238069,0.0,attention_entropy
T1/test/21,T1,25,2.3303766,0.0,attention_entropy
T1/test/21,T1,26,2.258201,0.0,attention_entropy
T1/test/21,T1,27,2.3758743,0.0,attention_entropy
T1/test/21,T1,28,2.3496761,0.0,attention_entropy
T1/test/21,T1,29,2.1947494,0.0,attention_entropy
T1/test/21,T1,30,2.4477673,0.0,attention_entropy
T1/test/21,T1,31,2.1712236,0.0,attention_entropy
T1/test/22,T1,0,1.4270883,0.0,attention_entropy
T1/test/22,T1,1,1.5816118,0.0,attention_entropy
T1/test/22,T1,2,2.3110108,0.0,attention_entropy
T1/test/22,T1,3,2.4411058,0.0,attention_entropy
T1/test/22,T1,4,2.465693,0.0,attention_entropy
T1/test/22,T1,5,2.5022612,0.0,attention_entropy
T1/test/22,T1,6,2.5807457,0.0,attention_entropy
T1/test/22,T1,7,2.6093082,0.0,attention_entropy
T1/test/22,T1,8,2.487877,0.0,attention_entropy
T1/test/22,T1,9,2.4181516,0.0,attention_entropy
T1/test/22,T1,10,2.3597298,0.0,attention_entropy
T1/test/22,T1,11,2.463575,0.0,attention_entropy
T1/test/22,T1,12,2.463979,0.0,attention_entropy
T1/test/22,T1,13,2.434612,0.0,attention_entropy
T1/test/22,T1,14,2.499017,0.0,attention_entropy
T1/test/22,T1,15,2.4568102,0.0,attention_entropy
T1/test/22,T1,16,2.543364,0.0,attention_entropy
T1/test/22,T1,17,2.4434447,0.0,attention_entropy
T1/test/22,T1,18,2.540631,0.0,attention_entropy
T1/test/22,T1,19,2.564512,0.0,attention_entropy
T1/test/22,T1,20,2.38714,0.0,attention_entropy
T1/test/22,T1,21,2.4685466,0.0,attention_entropy
T1/test/22,T1,22,2.4537063,0.0,attention_entropy
T1/test/22,T1,23,2.532745,0.0,attention_entropy
T1/test/22,T1,24,2.4884365,0.0,attention_entropy
T1/test/22,T1,25,2.5900235,0.0,attention_entropy
T1/test/22,T1,26,2.496629,0.0,attention_entropy
T1/test/22,T1,27,2.6034017,0.0,attention_entropy
T1/test/22,T1,28,2.6321998,0.0,attention_entropy
T1/test/22,T1,29,2.4745855,0.0,attention_entropy
T1/test/22,T1,30,2.72584,0.0,attention_entropy
T1/test/22,T1,31,2.451735,0.0,attention_entropy
T1/test/23,T1,0,1.1440496,0.0,attention_entropy
T1/test/23,T1,1,1.4483919,0.0,attention_entropy
T1/test/23,T1,2,2.8003104,0.0,attention_entropy
T1/test/23,T1,3,2.9132729,0.0,attention_entropy
T1/test/23,T1,4,2.943839,0.0,attention_entropy
T1/test/23,T1,5,2.9967384,0.0,attention_entropy
T1/test/23,T1,6,3.0848045,0.0,attention_entropy
T1/test/23,T1,7,3.1116257,0.0,attention_entropy
T1/test/23,T1,8,3.022479,0.0,attention_entropy
T1/test/23,T1,9,2.856041,0.0,attention_entropy
T1/test/23,T1,10,2.7948272,0.0,attention_entropy
T1/test/23,T1,11,2.9449506,0.0,attention_entropy
T1/test/23,T1,12,3.0065427,0.0,attention_entropy
T1/test/23,T1,13,2.914465,0.0,attention_entropy
T1/test/23,T1,14,2.9819887,0.0,attention_entropy
T1/test/23,T1,15,2.9114883,0.0,attention_entropy
T1/test/23,T1,16,3.0131812,0.0,attention_entropy
T1/test/23,T1,17,2.9316645,0.0,attention_entropy
T1/test/23,T1,18,3.0806575,0.0,attention_entropy
T1/test/23,T1,19,3.0864406,0.0,attention_entropy
T1/test/23,T1,20,2.8203735,0.0,attention_entropy
T1/test/23,T1,21,3.0066025,0.0,attention_entropy
T1/test/23,T1,22,3.0039763,0.0,attention_entropy
T1/test/23,T1,23,3.104443,0.0,attention_entropy
T1/test/23,T1,24,3.0333984,0.0,attention_entropy
T1/test/23,T1,25,3.1920109,0.0,attention_entropy
T1/test/23,T1,26,3.0660381,0.0,attention_entropy
T1/test/23,T1,27,3.275055,0.0,attention_entropy
T1/test/23,T1,28,3.2169714,0.0,attention_entropy
T1/test/23,T1,29,3.003544,0.0,attention_entropy
T1/test/23,T1,30,3.3969502,0.0,attention_entropy
T1/test/23,T1,31,3.1377497,0.0,attention_entropy
T1/test/24,T1,0,1.1440496,0.0,attention_entropy
T1/test/24,T1,1,1.4483919,0.0,attention_entropy
T1/test/24,T1,2,2.8003104,0.0,attention_entropy
T1/test/24,T1,3,2.9132729,0.0,attention_entropy
T1/test/24,T1,4,2.943839,0.0,attention_entropy
T1/test/24,T1,5,2.9967384,0.0,attention_entropy
T1/test/24,T1,6,3.0848045,0.0,attention_entropy
T1/test/24,T1,7,3.1116257,0.0,attention_entropy
T1/test/24,T1,8,3.022479,0.0,attention_entropy
T1/test/24,T1,9,2.856041,0.0,attention_entropy
T1/test/24,T1,10,2.7948272,0.0,attention_entropy
T1/test/24,T1,11,2.9449506,0.0,attention_entropy
T1/test/24,T1,12,3.0065427,0.0,attention_entropy
T1/test/24,T1,13,2.914465,0.0,attention_entropy
T1/test/24,T1,14,2.9819887,0.0,attention_entropy
T1/test/24,T1,15,2.9114883,0.0,attention_entropy
T1/test/24,T1,16,3.0131812,0.0,attention_entropy
T1/test/24,T1,17,2.9316645,0.0,attention_entropy
T1/test/24,T1,18,3.0806575,0.0,attention_entropy
T1/test/24,T1,19,3.0864406,0.0,attention_entropy
T1/test/24,T1,20,2.8203735,0.0,attention_entropy
T1/test/24,T1,21,3.0066025,0.0,attention_entropy
T1/test/24,T1,22,3.0039763,0.0,attention_entropy
T1/test/24,T1,23,3.104443,0.0,attention_entropy
T1/test/24,T1,24,3.0333984,0.0,attention_entropy
T1/test/24,T1,25,3.1920109,0.0,attention_entropy
T1/test/24,T1,26,3.0660381,0.0,attention_entropy
T1/test/24,T1,27,3.275055,0.0,attention_entropy
T1/test/24,T1,28,3.2169714,0.0,attention_entropy
T1/test/24,T1,29,3.003544,0.0,attention_entropy
T1/test/24,T1,30,3.3969502,0.0,attention_entropy
